source_document,page,subcommittee,agency,fund,account,row_type,actual_fy23,actual_fy24,appropriation_fy25,governor_fy26,governor_fy27,legislative_fy26,legislative_fy27
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Opportunity Industrial Centers,account,485481.0,721593.0,738708.0,738708.0,738708.0,738708.0,738708.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Customized Services,account,873228.0,943804.0,965689.0,965689.0,965689.0,965689.0,965689.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Agency Total - Banking Fund,account,1358709.0,1665397.0,1704397.0,1704397.0,1704397.0,1704397.0,1704397.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Occupational Health Clinics,account,685882.0,686448.0,708113.0,708113.0,708113.0,708113.0,708113.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Compensation Fund,account,685882.0,686448.0,708113.0,708113.0,708113.0,708113.0,708113.0
2025BB-20250827_FY26_FY27.pdf,123,Conservation And Development,,Fund,Total - Appropriated Funds,fund_total,105001189.0,91353138.0,92628929.0,85713128.0,85695128.0,89006350.0,91888850.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,General Fund,account,52.0,52.0,52.0,52.0,52.0,52.0,54.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Personal Services,account,4237016.0,4138165.0,4518302.0,4413414.0,4413414.0,4413414.0,4713414.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Other Expenses,account,4592885.0,4939846.0,1898332.0,898332.0,898332.0,2373332.0,2373332.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Senior Food Vouchers,account,297085.0,97849.0,517671.0,368418.0,368418.0,518418.0,518418.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Sustainability,account,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Produce,account,160121.0,20827.0,247938.0,167938.0,167938.0,247938.0,247938.0
2025BB-20250827_FY26_FY27.pdf,131,Conservation And Development,,Fund,Agency Total - General Fund,account,10287107.0,10196687.0,8182243.0,6848102.0,6848102.0,8553102.0,8853102.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,General Fund,account,550.0,557.0,557.0,560.0,560.0,563.0,563.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Special Transportation Fund,account,46.0,46.0,46.0,46.0,46.0,46.0,46.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Utility Control Fund,account,140.0,148.0,148.0,148.0,148.0,151.0,151.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Personal Services,account,22894578.0,22986152.0,22589573.0,23682590.0,23682590.0,23865954.0,23865954.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Other Expenses,account,1877020.0,2026010.0,997261.0,997261.0,997261.0,1372261.0,1602261.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Mosquito and Tick Control,account,289409.0,233959.0,274924.0,284240.0,284240.0,284240.0,284240.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Maintenance,account,395200.0,393868.0,399577.0,399577.0,399577.0,399577.0,399577.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Laboratory Fees,account,96925.0,122565.0,122565.0,122565.0,122565.0,122565.0,122565.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Dam Maintenance,account,200319.0,90396.0,148083.0,151902.0,151902.0,151902.0,151902.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Emergency Spill Response,account,8385799.0,7017567.0,7405416.0,7657024.0,7657024.0,7657024.0,7657024.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Solid Waste Management,account,5606925.0,5298225.0,3985129.0,4078312.0,4078312.0,4078312.0,4078312.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Underground Storage Tank,account,1078398.0,1034304.0,1045684.0,1085420.0,1085420.0,,1085420.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Clean Air,account,4323900.0,4200896.0,4261769.0,4727624.0,4727624.0,4449309.0,4449309.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Environmental Conservation,account,4610292.0,4672748.0,4688695.0,4893567.0,4893567.0,4893567.0,4893567.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Environmental Quality,account,7042926.0,6723551.0,6867631.0,7056504.0,7056504.0,7056504.0,7056504.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Fish Hatcheries,account,2875899.0,3427647.0,3446925.0,3004540.0,3004540.0,3004540.0,3004540.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Commission,account,,,,,,278315.0,278315.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Commission,account,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0,3333.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Pollution Commission,account,26554.0,,26554.0,26554.0,26554.0,26554.0,26554.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Compact,account,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0,3082.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Control Commission,account,30295.0,30295.0,30295.0,30295.0,30295.0,30295.0,30295.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Control Commission,account,45151.0,45151.0,45151.0,45151.0,45151.0,45151.0,45151.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Agency Total - General Fund,account,59786005.0,58309749.0,56341647.0,58249541.0,58249541.0,57722485.0,59037905.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Personal Services,account,2548665.0,3470687.0,3627535.0,3781576.0,3781576.0,3781576.0,3781576.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Other Expenses,account,701974.0,708399.0,715006.0,665006.0,665006.0,665006.0,665006.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Transportation Fund,account,3250639.0,4179086.0,4342541.0,4446582.0,4446582.0,4446582.0,4446582.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Personal Services,account,13388373.0,13736017.0,16349130.0,16935338.0,16935338.0,17340038.0,17340038.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Other Expenses,account,1340634.0,1423216.0,1479367.0,1479367.0,1479367.0,1479367.0,1479367.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Equipment,account,19500.0,19003.0,19500.0,19500.0,19500.0,19500.0,19500.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Fringe Benefits,account,10556217.0,11764196.0,14496004.0,12532150.0,12532150.0,12689262.0,12689262.0
2025BB-20250827_FY26_FY27.pdf,134,Conservation And Development,,Fund,Indirect Overhead,account,306838.0,203340.0,203340.0,489330.0,489330.0,489330.0,489330.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,General Fund,account,86.0,102.0,102.0,103.0,105.0,108.0,110.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Innovation Fund,account,,13.0,13.0,,,,
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Cannabis Regulatory Fund,account,,1.0,1.0,,,1.0,1.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Personal Services,account,7962105.0,8636275.0,9100611.0,9111748.0,9309148.0,9532248.0,9842148.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Other Expenses,account,29858609.0,8634976.0,611278.0,611278.0,611278.0,1611278.0,611278.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Association,account,442194.0,442194.0,442194.0,442194.0,442194.0,442194.0,442194.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Office of Military Affairs,account,159644.0,157532.0,213992.0,181521.0,181521.0,181521.0,181521.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Supply Chain,account,85000.0,1585000.0,2585000.0,2585000.0,2585000.0,2585000.0,2585000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Authority,account,6249121.0,12949942.0,10845022.0,10845022.0,10845022.0,10845022.0,10845022.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Manufacturing Growth Initiative,account,156860.0,158672.0,169780.0,178133.0,178133.0,178133.0,178133.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Hartford 2000,account,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Office of Workforce Strategy,account,,720911.0,1234379.0,1407351.0,1407351.0,1303046.0,1303046.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Black Business Alliance,account,442194.0,442194.0,442194.0,442194.0,442194.0,442194.0,442194.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Development Corporation,account,442194.0,442194.0,442194.0,442194.0,442194.0,442194.0,442194.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,CONNSTEP,account,,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Various Grants,account,,9665000.0,8275000.0,,,18651000.0,20176930.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,MRDA,account,,,600000.0,1100000.0,1300000.0,1100000.0,1300000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,AdvanceCT,account,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Futures Inc,account,,,,,,85000.0,85000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Forge City Works,account,,,,,,365000.0,300000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Foundation,account,,,,,,100000.0,100000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,City Seed,account,,,,,,300000.0,300000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Agency Total - General Fund,account,45817921.0,46354890.0,37481644.0,29866635.0,30264035.0,50683830.0,51654660.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Statewide Marketing,account,4251007.0,4500380.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Hartford Urban Arts Grant,account,242371.0,242371.0,242371.0,199956.0,199956.0,242371.0,242371.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,New Britain Arts Council,account,39380.0,39380.0,39380.0,32488.0,32488.0,39380.0,39380.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Alliance,account,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0,145000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Neighborhood Music School,account,150540.0,200540.0,200540.0,165445.0,165445.0,200540.0,200540.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Championship,account,,150000.0,150000.0,123750.0,123750.0,150000.0,150000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,CT Convention & Sports Bureau,account,,,,,,,500000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Nutmeg Games,account,40000.0,40000.0,40000.0,33000.0,33000.0,40000.0,40000.0
2025BB-20250827_FY26_FY27.pdf,140,Conservation And Development,,Fund,Discovery Museum,account,196895.0,196895.0,196895.0,162438.0,162438.0,196895.0,196895.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,General Fund,account,23.0,25.0,25.0,26.0,26.0,27.0,27.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Insurance Fund,account,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Personal Services,account,1926129.0,2363601.0,2384817.0,2564343.0,2564343.0,2649343.0,2649343.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Other Expenses,account,214106.0,287210.0,112210.0,137210.0,137210.0,157210.0,157210.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Counselors,account,980870.0,1006446.0,1011170.0,1011170.0,1011170.0,1011170.0,1011170.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Homeless Youth,account,3030729.0,3136200.0,3154590.0,3235121.0,3235121.0,3235121.0,3235121.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Outreach Services for Norwich,account,,,,,,250000.0,250000.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Demonstration,account,2703000.0,2676000.0,2733000.0,3200000.0,3402000.0,3200000.0,3402000.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Costs,account,9814480.0,11367908.0,11441710.0,12642659.0,12864700.0,12642659.0,12864700.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Elderly Congregate Rent Subsidy,account,1935626.0,1967336.0,2011839.0,2172786.0,2172786.0,2172786.0,2172786.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Housing/Homeless Services,account,91469052.0,97985575.0,87882789.0,102088923.0,110788923.0,101198923.0,114398923.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Project Longevity - Housing,account,,1875000.0,2500000.0,2741355.0,2741355.0,2491355.0,2491355.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Municipality,account,621245.0,666209.0,675409.0,692651.0,692651.0,692651.0,692651.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Agency Total - General Fund,account,112695237.0,123331485.0,113907534.0,130486218.0,139610259.0,129701218.0,143325259.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Fair Housing,account,670000.0,670000.0,670000.0,670000.0,670000.0,670000.0,670000.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Agency Total - Banking Fund,account,670000.0,670000.0,670000.0,670000.0,670000.0,670000.0,670000.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Crumbling Foundations,account,170311.0,177592.0,178788.0,182977.0,182977.0,182977.0,182977.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Agency Total - Insurance Fund,account,170311.0,177592.0,178788.0,182977.0,182977.0,182977.0,182977.0
2025BB-20250827_FY26_FY27.pdf,152,Conservation And Development,,Fund,Total - Appropriated Funds,fund_total,113535548.0,124179077.0,114756322.0,131339195.0,140463236.0,130554195.0,144178236.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,General Fund,account,74.0,75.0,75.0,78.0,78.0,77.0,77.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Cannabis Regulatory Fund,account,,3.0,3.0,,,3.0,3.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Personal Services,account,6152304.0,6584164.0,7087352.0,7456600.0,7456600.0,7197533.0,7197533.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Other Expenses,account,941245.0,941499.0,941499.0,1146499.0,1146499.0,1081499.0,1081499.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Prevention,account,741170.0,734973.0,746270.0,857623.0,857623.0,857623.0,857623.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Wildlife Disease Prevention,account,134013.0,123539.0,129011.0,133357.0,133357.0,133357.0,133357.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Agency Total - General Fund,account,7968732.0,8384175.0,8904132.0,9594079.0,9594079.0,9270012.0,9270012.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Personal Services,account,,248669.0,248669.0,,,259067.0,259067.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Other Expenses,account,,65000.0,65000.0,,,65000.0,65000.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Regulatory Fund,account,,313669.0,313669.0,,,324067.0,324067.0
2025BB-20250827_FY26_FY27.pdf,157,Conservation And Development,,Fund,Total - Appropriated Funds,fund_total,7968732.0,8697844.0,9217801.0,9594079.0,9594079.0,9594079.0,9594079.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Health,account,64926087.0,63835430.0,74117150.0,73832693.0,73832693.0,77677327.0,80940679.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Office of Health Strategy,account,17450527.0,7499996.0,4467571.0,4233648.0,3733648.0,5040861.0,4540861.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Examiner,account,9900054.0,10190195.0,10817534.0,11563325.0,11563325.0,11563325.0,11563325.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Developmental Services,account,597217663.0,1452372637.0,1511683835.0,1527946724.0,1562195506.0,1562227724.0,1628565506.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Services,account,705289367.0,751014988.0,740496273.0,774180598.0,773192598.0,784792749.0,787182249.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Board,account,358388.0,359183.0,375102.0,392213.0,392213.0,392213.0,392213.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,General Fund,Total - General Fund,fund_total,1395142086.0,2285272429.0,2341957465.0,2392149201.0,2424909983.0,2441694199.0,2513184833.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Insurance Fund,Health,account,52488855.0,37002698.0,76978749.0,69184600.0,70852886.0,62184600.0,63852886.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Insurance Fund,Office of Health Strategy,account,7496778.0,13328158.0,13761267.0,15184840.0,16017667.0,13550367.0,13302693.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Insurance Fund,Services,account,434687.0,462686.0,451181.0,462699.0,462699.0,462699.0,462699.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Insurance Fund,Total - Insurance Fund,fund_total,60420320.0,50793542.0,91191197.0,84832139.0,87333252.0,76197666.0,77618278.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Cannabis Prevention and Recovery Services Fund,Services,account,,2231718.0,3358000.0,,,3365268.0,3365268.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Cannabis Regulatory Fund,Health,account,,296836.0,463659.0,,,468220.0,468220.0
2025BB-20250827_FY26_FY27.pdf,160,,Health,Cannabis Regulatory Fund,Total - Appropriated Funds,fund_total,1455562406.0,2338594525.0,2436970321.0,2476981340.0,2512243235.0,2521725353.0,2594636599.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,General Fund,account,472.0,480.0,481.0,484.0,484.0,484.0,484.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Insurance Fund,account,9.0,9.0,9.0,9.0,9.0,9.0,9.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Cannabis Regulatory Fund,account,,3.0,3.0,,,3.0,3.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Personal Services,account,34836711.0,36534617.0,40945779.0,40753079.0,40753079.0,40620559.0,40640559.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Other Expenses,account,8009921.0,6252942.0,7605228.0,7880928.0,7880928.0,8132228.0,8939228.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Network,account,115603.0,,,,,,
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Office of Pandemic Preparedness,account,172344.0,,,,,,
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Tobacco Prevention,account,1000000.0,,,,,,
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Gun Violence Prevention,account,247572.0,700032.0,3900000.0,3904299.0,3904299.0,4404299.0,4404299.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Referrals,account,,408268.0,477857.0,479137.0,479137.0,479137.0,479137.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Pancreatic Cancer Screening,account,,,,,,106996.0,127161.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Public Health Response,account,,,,,,868858.0,720931.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Community Health Services,account,1702908.0,1862846.0,1851235.0,1898494.0,1898494.0,2398494.0,2398494.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Rape Crisis,account,600893.0,600754.0,600893.0,616233.0,616233.0,616233.0,616233.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,of Health,account,7186576.0,7210900.0,7192101.0,6509802.0,6509802.0,6509802.0,8213916.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,School Based Health Clinics,account,11053559.0,10265071.0,11544057.0,11790721.0,11790721.0,13540721.0,14400721.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Agency Total - General Fund,account,64926087.0,63835430.0,74117150.0,73832693.0,73832693.0,77677327.0,80940679.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Program,account,468498.0,429312.0,501629.0,513515.0,513515.0,513515.0,513515.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Children's Health Initiatives,account,3151454.0,3158623.0,3315046.0,3389838.0,3389838.0,3389838.0,3389838.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,AIDS Services,account,4561574.0,4016491.0,5284470.0,5066231.0,5066231.0,5366231.0,5366231.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Detection and Treatment,account,2435580.0,2274786.0,2503761.0,2563100.0,2563100.0,2563100.0,2563100.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Immunization Services,account,40908975.0,26515015.0,64201121.0,56476811.0,58145097.0,49176811.0,50845097.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Tuberculosis Care,account,805265.0,442338.0,970931.0,971849.0,971849.0,971849.0,971849.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Venereal Disease Control,account,157509.0,166133.0,201791.0,203256.0,203256.0,203256.0,203256.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Agency Total - Insurance Fund,account,52488855.0,37002698.0,76978749.0,69184600.0,70852886.0,62184600.0,63852886.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Personal Services,account,,102203.0,187959.0,,,192520.0,192520.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Other Expenses,account,,194633.0,275700.0,,,275700.0,275700.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Regulatory Fund,account,,296836.0,463659.0,,,468220.0,468220.0
2025BB-20250827_FY26_FY27.pdf,162,,,Fund,Total - Appropriated Funds,fund_total,117414942.0,101134964.0,151559558.0,143017293.0,144685579.0,140330147.0,145261785.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,General Fund,account,34.0,35.0,35.0,36.0,36.0,33.0,33.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Insurance Fund,account,10.0,18.0,18.0,15.0,20.0,13.0,13.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Personal Services,account,2615666.0,2903476.0,3454529.0,3720606.0,3720606.0,3370606.0,3370606.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Other Expenses,account,10385.0,7924.0,13042.0,13042.0,13042.0,1170255.0,1170255.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,CT Virtuosi Orchestra,account,55264.0,16231.0,,,,,
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Covered Connecticut Program,account,14769212.0,4572365.0,1000000.0,500000.0,,500000.0,
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Agency Total - General Fund,account,17450527.0,7499996.0,4467571.0,4233648.0,3733648.0,5040861.0,4540861.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Personal Services,account,1101999.0,1078047.0,1982363.0,1756969.0,2304169.0,1487574.0,1487574.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Other Expenses,account,5395946.0,11347990.0,9829264.0,11803667.0,11555993.0,10646454.0,10398780.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Equipment,account,7483.0,,10000.0,10000.0,10000.0,10000.0,10000.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Fringe Benefits,account,991350.0,902121.0,1939640.0,1614204.0,2147505.0,1406339.0,1406339.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Agency Total - Insurance Fund,account,7496778.0,13328158.0,13761267.0,15184840.0,16017667.0,13550367.0,13302693.0
2025BB-20250827_FY26_FY27.pdf,169,,,Fund,Total - Appropriated Funds,fund_total,24947305.0,20828154.0,18228838.0,19418488.0,19751315.0,18591228.0,17843554.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,General Fund,account,63.0,64.0,64.0,64.0,64.0,64.0,64.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Personal Services,account,8203195.0,8270818.0,8666281.0,9036394.0,9036394.0,9036394.0,9036394.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Other Expenses,account,1654378.0,1868866.0,2104257.0,2479935.0,2479935.0,2479935.0,2479935.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Equipment,account,21231.0,29213.0,24846.0,24846.0,24846.0,24846.0,24846.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Medicolegal Investigations,account,21250.0,21298.0,22150.0,22150.0,22150.0,22150.0,22150.0
2025BB-20250827_FY26_FY27.pdf,174,,,Fund,Agency Total - General Fund,account,9900054.0,10190195.0,10817534.0,11563325.0,11563325.0,11563325.0,11563325.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,General Fund,account,2457.0,2316.0,2307.0,2287.0,2287.0,2287.0,2287.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Personal Services,account,211079792.0,208934474.0,231016245.0,224654418.0,224654418.0,224654418.0,224654418.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Other Expenses,account,19599875.0,21802233.0,21197718.0,20119245.0,21019245.0,20119245.0,21019245.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Housing Supports and Services,account,916253.0,1234378.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Family Support Grants,account,3680655.0,3700840.0,3700840.0,3700840.0,3700840.0,3700840.0,3700840.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Clinical Services,account,1903227.0,1917493.0,2337724.0,2337724.0,2337724.0,2337724.0,2337724.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Behavioral Services Program,account,9587975.0,10037810.0,12146979.0,12857593.0,12857593.0,12857593.0,12857593.0
2025BB-20250827_FY26_FY27.pdf,176,,,Fund,Medical Services,account,2456894.0,2339848.0,2558132.0,2288132.0,2288132.0,2558132.0,2558132.0
